"","D3.NONE.1","D3.NONE.2","D3.NONE.3","D7.NONE.1","D7.NONE.2","D7.NONE.3","D11.NONE.1","D11.NONE.2","D11.NONE.3","D3.1.1","D3.1.2","D3.1.3","D7.0.1.1","D7.0.1.2","D7.0.1.3","D7.1.1","D7.1.2","D7.1.3","D7.10.1","D7.10.2","D7.10.3","D11.1.1","D11.1.2","D11.1.3"
"H3C11",6.47861528850026,6.30926930592788,5.84758185436585,6.08470531579542,5.52204762366951,6.10295314938499,5.76106642535053,5.33162708837163,5.65108590480622,4.92558731240168,4.97443388632439,4.68706153621418,5.29548371166447,5.15939016240011,5.11501762545428,4.94495495382865,5.29043698393812,4.95527100730688,5.38347251182466,4.7852043762927,4.81285043512368,5.83270009310536,4.84417596485749,5.39815755490046
"NUF2",6.01948507598287,5.63865283624371,6.13468219481919,4.71824687030801,6.32296080504591,5.38920559425156,3.80382096087301,5.14188335398048,4.79318107303397,2.55670349812227,2.29711936168139,2.6328634224059,2.88446982192341,2.98004115929084,4.55228149805147,2.85054801001861,3.21481449989859,3.0133263434572,2.31606466532341,2.52670107116157,2.83993907151346,3.2559391610901,3.28977650665018,2.37942448609328
"H3C8",8.17986444646378,7.51601725380756,6.43180672026922,7.07261114888521,6.89779959457411,6.56068855406762,6.95156148014616,6.53446292189429,6.366653423867,4.40130336942982,4.49623651702964,4.0569596130847,4.86707094965875,4.58934582845437,5.2604618370943,5.52894247403298,5.08226093684356,4.54742585834666,4.05441798242337,3.98163504966925,4.80799703595198,4.84269627374419,4.61804342529648,4.06955640109576
"H3C2",6.56075596153286,6.4672761935544,6.0318386288642,5.83205342012585,5.52971945783004,5.82778812687849,5.51244071022467,6.07230937462787,5.65551848413011,4.29050831577479,3.35324614527255,3.4337022477231,3.81177188858207,4.37784879353562,4.97772690150863,4.46814159413869,4.9730111086791,4.48362839783267,4.13160746558454,3.95121625636568,4.41083927754597,4.83261775868795,4.36758988412898,3.57410461064933
"H4C4",6.35159425179003,6.95411931517891,5.97972310903279,6.05964421415961,6.10390515122988,6.3261580189738,6.56326207388195,5.87973081871952,5.95238231718056,5.07078229315101,5.4670007810708,4.77017944128897,5.30124536497032,5.42047767107751,5.82467671783477,5.59768456382266,5.67867653883817,5.47663173554216,4.77513439948032,4.62801479953834,5.17743567657887,5.06934087120877,5.34055326557109,5.21000312023984
"TMEM47",10.4831511699957,10.6224404122702,10.8161298192952,10.0833224260757,10.4773527769422,10.1114745436064,9.62821972642073,10.1321975642408,10.3355348200267,9.03382451837374,9.28736808561292,9.21078887115993,8.73223852864225,8.40814264172559,8.98157048445929,8.63890676709813,8.96916978386555,8.96601812774154,8.2969313788329,8.47076794914929,9.0822925869413,8.9933730789543,9.12946955069605,9.02250838036401
"H4C3",10.6017194180358,10.3440193408712,9.66313050800638,9.5898293508848,8.92195062739577,9.6089040576913,9.8105151800968,10.1078890270251,9.50073335831975,7.46020298291859,7.32841712024252,5.97611330537884,7.92791331700215,7.51625600050661,8.55189108757645,8.47315194197925,7.95830944021877,8.46724935754517,7.04422938206173,6.37541382865181,6.89786326099131,6.28339884984443,7.0042457400411,7.4190034123123
"FAM167A",5.78264898628641,5.77995370553381,6.19382414415545,5.7374310828309,5.79646402260695,5.70365949009885,5.46667652923347,5.5474257883979,5.56540042013043,9.96278056744603,9.90937038783925,9.69230876993771,9.73778054819804,9.3169254108348,9.33916938475936,10.1859182294359,10.3977342872292,9.51885068845761,9.76580065222138,9.57087333566736,10.0069257353522,10.9311546931579,10.4794502387614,10.4203184791854
"H4C2",4.62650457417891,3.55674748842721,4.11526595094733,4.26890604023684,3.56837886234359,4.57021072679378,4.15855787182725,4.3391673258557,4.17640194944406,2.92402799944041,2.8832434641221,2.74058319582969,3.45853612132634,3.03645479484859,3.31925178336215,3.66026853724561,3.31293187944437,3.29917822719762,2.92255439841153,2.85534777940108,3.21758539925505,3.72617384778886,3.19181255207955,3.13917030248834
"H4C5",11.2210522771668,11.4493083096474,10.9929398002131,10.8481138592927,10.6016746750325,11.150495616438,11.4284024830608,11.6973262487823,11.4667880709931,9.94709725994449,10.2394907169422,10.0887344471665,10.2501501739415,10.025993320792,10.8817735357301,10.7772506508353,10.6427727352963,10.3062352997273,10.0400218647563,9.4520007628003,10.1448133730039,9.76182935444794,10.2190151183695,10.3696306196467
"RHNO1",8.38386915221778,8.76918162220142,8.69695033074878,9.01467502413686,8.88887501316505,8.63238678476899,8.52835403229579,8.64850990362773,8.51134123355225,7.48992655818547,7.82922866573216,7.40524412942581,7.19543825839223,7.3575717481451,7.98522412569313,7.64321345622802,8.00988910091133,7.59239061884951,7.6002189981203,7.53436291003891,7.61689315331517,8.18458194864987,7.80049476839559,7.49807813817429
"SH3BGRL2",5.64194969679821,6.47991525761953,6.35354731134887,6.08799732412926,6.36151781425001,6.28626760963545,6.42726145640888,6.39789969612486,6.52468487014228,7.14088019005746,7.50939228303207,7.19438221021825,7.13673167008413,6.96838743955965,7.09132794535356,7.15950807107043,7.28998501416922,7.61420963181861,7.1840390671134,7.62502475966011,7.50741450677766,7.32019344038824,7.61117155170365,7.65286971241759
"CRISPLD2",6.9341865240532,6.56349143499657,6.72406630645443,6.93130921283605,6.24021938144539,6.51531269980617,6.5624064389272,6.09756039712353,6.52702077197619,10.7884605548295,10.7676914842212,10.6858216708168,9.62188582988604,9.25569779690358,9.29463140245178,10.0387642559031,10.0437678223886,9.58455253515511,10.4975674461839,10.2305784120878,10.8151516500729,10.5285643311689,10.5251517389003,10.3868146805651
"SYT16",4.89295772435595,5.97851908297497,5.62676496399072,5.10629933182806,5.05802666892198,5.01122653609202,4.97381768640369,4.92030661981794,4.6249482887383,4.26208382461803,4.50505593348959,4.15318031230128,4.614568120592,4.48629610028657,4.40933021700688,4.59270632186377,4.57902341419459,4.46984206363601,4.42233024382813,3.96892190785637,4.16934222243115,5.8213947459732,3.62832553417645,4.3063571689561
"HASPIN",5.37462541043516,5.80884615101398,5.39438241011184,5.5281334246324,4.85943271474748,4.87290192607948,5.0168344700434,5.04445431069906,4.95301383554132,4.85517296277679,3.85740549830429,4.17436206517349,4.34391823858762,4.75370273357812,4.4328135241555,4.48290322482037,4.39375792834419,4.69797042584479,3.91536993274415,4.22718299465569,4.35616470534248,4.49275245819813,4.16012358659578,3.31794727022481
"NCALD",5.76321002823566,6.1811904630974,5.80524208470991,6.66895573622778,6.56160172790148,7.3503940311094,6.93212268102373,7.1012889540034,7.32417611275757,6.25585448637723,5.98342343362357,5.95194060829443,5.4742594485081,5.882171847712,6.39023283519412,6.13171257006617,5.23539124298778,6.37148378858453,6.10362926966707,6.04974869233773,6.15549606987051,7.07534417015235,5.41851408182101,6.09165529657826
"BRIP1",6.46374023145389,7.05583407543257,7.17462703162126,5.78786104744224,7.02733223914803,6.82561595784125,5.49196347983844,6.5153170293167,6.05788796878428,5.12797748483049,4.81423361969469,5.24452603176746,4.39657963240109,4.4317120592867,5.9403171339613,5.32840266482868,5.33530664679777,5.80567944262858,3.89285294694109,4.98337949906408,5.13459192820291,5.04027264540357,4.67547490665543,4.61088945879347
"MND1",4.66930932959198,4.76505291609672,4.88798540765112,4.02027853396928,5.00440663076726,4.77434987098417,3.88623351370544,4.46998948108273,3.69887454967197,2.78471929280709,2.93601888711282,3.00384536135401,2.89199293323735,2.71882722851902,3.81408999501528,3.25721663809989,2.93324542854372,2.91916836602159,2.95904453668473,2.82151982563469,2.72020968067167,4.26444081454777,2.73595973653927,2.80771420504341
"TAGLN2",10.5374005375205,10.5802651770994,10.3117204615907,10.0207286738148,10.0473369824333,9.61449161285038,9.54857996672249,9.68632902373178,9.68959933263689,9.1447059428116,8.99397237909124,8.87964228431623,9.29850793740679,8.82039222802,9.2917697664096,9.19148925484383,9.50808214602651,8.6808625000054,8.71402447102927,8.46136225614626,9.01053901691577,8.28578080292933,9.2190961669755,9.13900778063656
"CEP78",7.16384332933647,7.54595878253366,7.39313193914453,6.41529423347389,7.38032540189231,7.43548525762453,6.91765797372954,7.38824575355316,7.19959890186046,4.70112641849728,5.82022730078255,5.26535580284547,5.08540038970248,5.08557725087674,6.24279761731071,5.3935211351768,5.93203266489578,5.90453924937235,4.95774939269534,5.22301494405323,5.66285557464636,2.91050893267386,6.36063097864971,5.63644697055635
"EVA1A",5.41002651246,5.60401184870291,5.06895756533451,5.54820514276414,5.03410998497189,5.03476841452705,5.26761446039947,4.91990069484782,4.68541584397653,4.04228764081864,4.43266690196828,3.99383472190952,4.20269250530168,4.3862255414894,4.2885009995963,3.69291169517575,4.10952822682054,3.5920053084226,4.68883521137727,3.76668036432512,4.05395046895053,4.19948539428174,3.46817699627926,3.78587331578011
"LOXL4",9.24979636295151,9.27228353719042,9.01454821575923,10.3663256217139,10.0989521700326,9.39771680968826,10.2749511130917,10.020625014269,9.9232076383403,7.21437504241372,7.06899664462972,6.57157720317283,8.47731842029718,7.90661359942159,8.35782922467354,7.76605399959094,7.92752639307547,6.77475931666447,6.68204345313755,5.89362268629543,6.48716234712442,8.21906154177021,8.63576752391292,8.77322322956215
"LRRC8C",8.0665704216134,8.0411636530279,8.12576343955122,8.32734074599195,8.47398632206195,8.18340146125573,7.76380568948666,7.95562137557261,7.98078931269698,6.70542807819663,7.2039636420289,7.2122914308299,6.57864504014382,6.6626471564044,6.76304217509404,6.98321606676691,6.73863573356899,7.12930327705833,7.33568955886489,7.37354139915049,7.50893533284592,6.91877335858452,6.87341743897221,6.68961738997311
"SLC37A3",8.54029747124502,9.14562530295035,9.0425222055285,8.47186592967286,9.19669568876895,9.46856258064419,8.95230946178765,9.52092723342195,9.64091503483602,10.3890234490029,10.655686226924,10.6945963232555,9.70244132281329,9.74002488885912,10.1978066191663,9.84171900598595,10.1677550558099,10.1314021724686,9.78060651070518,10.0311220687038,10.6729658919568,8.87785896260874,10.402845616234,10.4370677769638
"C2orf88",5.55872624210985,5.5615460932865,5.52408384379305,5.67767092995244,6.84578531468842,7.04630028221284,6.47767932750193,6.51110166333154,6.61905792481084,7.36622842752666,7.60234193276228,7.67715459393309,7.1942666037913,7.0266260760229,7.46738273159756,6.24386649968487,6.11946039199288,6.83147875900456,6.94491536170111,6.95344963510535,7.31347195900914,6.75935363979052,7.68103439301525,8.21573476239292
"PRXL2A",6.78045039478112,6.87437719582812,6.77606139881727,7.64626763183752,7.66983767650666,6.9858825506916,7.1724486540791,7.4411071505735,7.35279100160653,10.0752355016425,10.1860216238433,10.0228544388706,10.2787270005667,10.0391801589774,10.3148992517686,10.6606257559715,10.96093997728,10.405989415189,10.3695443300553,10.5520177196549,10.8373257178983,10.1117342784205,10.9711311506477,10.9262164825282
"GINS4",5.45971921459366,5.61491654181127,5.47304322398529,5.73560332561883,5.88492015863799,5.3947981375089,5.20486433366149,5.85888963657449,5.83541598519838,4.20857900447063,4.72330318730599,4.25561683227439,4.38873619265758,4.67988411389346,4.65191186972576,4.93678134872798,4.53375072789506,4.57948507195825,3.96359193420983,3.90638486057483,4.51618001715223,5.56805318680027,3.7703333652604,4.46954632642889
"CMSS1",5.45878020859736,5.99553042734969,5.6828726701394,5.00182168860746,5.76989072242514,5.48295324388916,5.67047366831599,6.2046072400665,5.81726061941822,6.79128884288006,6.757371596529,7.11476037750251,6.38469981729287,6.10165143008561,6.38686309475658,6.03448077585364,6.18057319828796,6.54501555605002,6.27111029155666,7.0167762431543,7.37964229740025,5.25338582441024,7.87316931864205,7.59277701278326
"DYRK2",6.24518538393482,6.46777108343053,6.12284078551466,4.91368367562378,5.96389508891206,6.47071507383886,6.33746303778785,6.42755662173234,6.61762992451409,5.02754073920603,5.43212154649903,5.23062242600784,5.62271585528638,4.98957724104957,5.78738024683456,5.68437079544613,5.37661995903469,5.41819771321576,4.94840956728777,5.44514410040715,5.58521575867828,5.50186832010013,5.21260940226228,5.13744028784524
"CUL4B",9.8913768515882,9.979362789085,9.89478603568031,10.2619762822798,10.4650523227297,10.2530653910548,10.0129668345718,10.2524988171453,10.1897736456649,11.6184596112649,11.5743105083944,11.4471133376557,11.6695752599289,11.1587217081439,11.6485841830795,11.6788717431624,11.7354193662291,11.593604992429,11.1643894256955,11.3569652099067,11.9938169850065,11.3711506184371,12.126577066232,12.0399017814117
"PLPP5",7.69184102279484,7.91715803715229,7.81230072328235,7.57139454416312,7.83274590052121,7.94128644138358,7.96529929185387,8.18785433661957,8.18643830277941,8.8357359281251,9.05748162846904,8.95508675408823,8.71943646223788,8.44296745897327,8.8658945120311,8.69105254892374,8.98716056735536,8.85472312466064,8.29442084333122,8.50343991464826,8.89114815386838,8.1499023239423,9.06419117286764,9.12487998345966
"MCM8",8.85884615560574,9.45208063065797,9.24141855172123,8.47975732199736,9.24943410314402,8.80621373039486,8.19307524558977,8.81926688958169,8.48579526686255,6.81366986397723,6.55829022467667,6.79039543831536,7.09686898708195,6.68749209662695,7.98769315298295,7.56796388646696,7.73193599434885,8.11864993028019,6.45250377893888,7.21137760328201,7.6006980735085,6.30102388808067,7.81959810976229,7.24879803064131
"TTF2",4.25882458129169,5.13938182968239,5.5188460755473,3.66879422924485,5.07929903666935,4.72969292362415,4.21087399581193,4.62201355544164,4.47661116901569,3.3054228903256,3.27729742757419,3.6726762151473,3.35579996158558,3.52116440223749,3.89255797973006,2.92996454033897,3.09617572817358,3.56822373969358,3.55861996333614,3.33521669997352,3.63319227547767,3.68255571107784,3.60913579864328,3.4755422470805
"TPST1",6.2643934420292,6.61297866918201,6.76851904870806,6.64829942471244,6.89505891419802,6.89279858682356,6.05118545644437,6.93844211484193,6.81375713915607,8.07039597268101,7.74213669583911,8.16544463432819,7.84894249370332,7.50645964297168,7.69173072592009,7.28220536508722,7.70740417473707,7.77609705452834,7.89154562232738,7.5076015975593,8.39856465519071,8.22033724591644,8.3835608103372,8.09159535757715
"MYPN",5.61050654481153,6.19700664931315,6.28136589976853,5.64980798654681,5.97680933732931,5.02735720255921,4.47393163640775,4.52879655664387,5.0554048275685,5.29161830725044,5.41137717577589,5.36380391500015,4.56610459527457,3.78065612878865,4.55326874644894,5.36404376804869,4.09300876170435,5.22366551096378,5.1363506694746,5.06662678491076,4.84979464152118,4.8964440448489,5.53116626788388,5.08229184482936
"MCEE",3.80065263182237,4.73861485462038,4.4555882769128,4.13257695498092,5.38158496566991,5.08688022789328,4.70768036255197,5.05752057495922,5.07390134958474,5.25866298816873,4.85965209131936,5.92845873406759,4.65487187082265,4.34873207379533,5.33970676161321,4.24331033562287,4.83255684744982,5.31982160770753,4.54409987020727,5.24243697764594,5.48913788448453,4.60213086669777,5.61450047945074,5.73394866986881
"CAT",7.19870558615678,7.4428161386468,7.36756624612703,7.80470713682575,7.72402368733389,7.93279180694696,8.11919250319478,8.26700881970876,8.21785172694751,8.35229045357408,8.52410725374363,8.25883005044201,7.34252230078368,7.34810640479106,7.57265073759402,7.00703433953669,7.28957522833089,7.87767586744034,7.74380345825573,7.51806335073552,8.1483783382898,7.20433428604484,7.45818931642359,7.62264459520417
"PSRC1",6.48185146192178,6.44642300663363,6.05346582564931,6.63668191313265,5.75793521122276,5.95110681187833,5.55419731124068,5.30826628733702,5.06460415598676,4.98400037871383,4.58473914425675,4.72629065451252,4.66838284978098,5.12338545602763,4.74057270962887,5.13582852981494,5.83320844018896,4.43227429727811,5.45114062258162,3.62681183163757,4.50826558504185,3.72416432520724,4.86494042405402,4.35729642508035
"C1orf198",8.94735447786009,8.6684332874615,8.26619347125082,8.94587589841839,8.64711231420981,8.65107192219507,8.71515705196301,8.87947395694989,8.61213817203522,7.87276941265389,7.6511029981075,7.31908473077192,7.31673910750472,7.39312428181906,7.35512702907065,8.10810637285292,8.31179930238272,7.41490101758833,8.65906986019484,8.1338797446408,7.84428684007795,8.72582388911603,7.69042800469887,7.39883417389907
"PLXDC2",8.02045203414102,8.34603726440142,8.42283940437854,8.99382984403778,9.61605108320615,10.0385371230391,10.5229040434281,10.7385049607083,10.6045185173433,10.813008534056,10.5819326706907,10.9159271472898,10.4564099789909,9.93169501868953,10.9182527473766,10.5329789209202,10.6211740959966,10.6416118109685,10.3367982740554,10.593121694399,11.1823327303579,10.2920548250254,11.4555937741476,11.4789038332239
"ATOH8",5.2946326756314,5.27134020715682,5.61352069643225,5.99604701314016,5.37408602003133,5.69739536903608,6.10116683880414,5.79431832263593,5.68723179899297,6.66833393184938,6.7902216649702,6.38992592422722,6.61429290455779,6.504740695059,6.23027554351557,6.61319294608596,6.73286172763402,6.30197856027404,7.11928199612522,6.58280316703226,6.77200832942717,7.63219074469216,6.66468175393235,6.64687220213237
"MASTL",5.54836978500588,6.21715276760569,6.23870929747093,5.12920343672841,5.84199401750537,5.7857218471665,5.67643404402504,6.12850026047332,5.42711400773687,4.22037284843532,4.18852166268794,5.45438992013004,4.18370236923607,4.169840300754,5.51844546621244,4.75526495952393,5.0147194799005,5.20408934931127,4.07272346892239,4.55041532992813,5.51914888444497,4.52188021488923,4.92137388373891,4.44488324937297
"PPFIBP2",6.97351412038843,7.29167889557555,7.34518367775495,6.73572980670497,7.56468130830427,7.09420636999223,7.07402529894487,7.07986181483982,7.33611261993346,5.98130069900513,5.95883991869809,5.82246153778361,6.62117866289766,6.48258801119852,6.93370871064517,6.10109312161754,6.1527416437475,6.30358293693092,6.04550354069923,6.54448732185822,6.44048982308109,5.46730921980845,6.099494118064,6.06199033585063
"AJUBA",8.53914208733938,8.53253744216708,8.43105274848121,8.46543602927165,7.92204904074451,8.34818798936822,8.40685535293934,8.45214265417297,8.5747857870353,7.29320721561673,7.558018236129,6.81444707823522,7.56753893066627,7.65471092057481,7.508790458239,8.07420504785284,8.25596387038892,7.30953362762394,7.32546382144406,7.22832154390472,7.61252921348141,6.3515354402453,7.15641378749017,7.24984278971191
"ARHGAP19",7.15940839595476,7.89454470775995,7.79936590999111,7.16742932635555,7.9098113666103,7.74998583806286,7.20639584205271,7.95869324092509,7.97658024067491,5.91280060931938,6.35246373021983,6.72971294094516,6.78993206954721,5.73721015534766,6.99685249984124,6.47724263080451,6.51566000614239,6.92967948501939,6.08902189173793,6.62417080094107,6.77141205430228,5.71640738164894,7.11684303868225,6.95615744319001
"CNTNAP1",7.16473645889002,7.21938861796769,7.4261833793437,6.94106154057755,7.12268291841658,7.0054085811618,6.96581156083113,6.63568637982359,7.06968307896752,5.96848565948976,6.15247241509072,6.4692769876708,6.10173870350977,6.19584784017311,6.15450109197851,6.36219169247409,6.79099243424008,5.88489532853477,6.22424458185528,5.84254370865478,6.20594473058421,6.10495812200022,6.29433305678459,6.06014683128902
"CPZ",8.00648122135979,7.8638256688189,7.28884042790087,9.01625549384732,8.11380228798098,8.7032920089764,9.7136712288974,9.28630591844032,9.51544074686812,9.41544930778174,9.64156123216036,9.28011742022827,10.2386942920753,10.1093448881587,9.93880347771938,10.3176211245177,10.3961340016663,9.21061348234628,10.0131498940229,9.67997951931712,9.98820520025751,10.4968585164209,10.2798056248916,10.3711937504006
"APOL1",4.90379400644707,5.66274809960259,5.57218997688356,5.48496333124703,6.67388716935028,5.82601805994263,6.19537152479882,6.69593356664912,6.5636762094,4.47122574217742,4.25173683199542,3.93781559187797,3.26152788035585,3.11192536094462,3.79207216390633,3.41047476152804,3.59716779358386,3.12822597331942,3.32452952958357,3.03644140955275,3.12201704763548,3.58654776270925,3.3968880967122,2.89629728251264
"PIR",5.87895869335686,5.83115240232683,5.78886322945469,5.53689162800665,5.9065501583156,6.27174699087268,5.72007628026851,6.06854366704214,5.90313918450991,6.94688112933773,6.80494908129189,7.33223832873686,6.2759050047067,6.14966008841909,6.76961093645786,5.80322603549711,6.30242697079284,6.52761799976816,6.25231685051749,6.5459316829719,6.78694716228298,5.83636267898489,7.00484610016434,7.08329529998578
"LRRCC1",4.89485114133159,5.59364464866952,5.82950473453578,4.49732256090194,5.68095115080116,5.54240044752725,4.8176916174667,5.8299408518329,5.52587483128825,3.74416561966409,3.50207554388185,4.18456907365153,3.54330964998423,2.66740750861608,4.35026681853548,4.02795646990924,4.01840525385993,5.04985326079992,3.28581018136323,4.0417601533515,4.5571233300294,2.84641113420521,4.45993681866599,4.26876779149337
"FHDC1",7.6645625149145,7.74225141939074,7.56187314375463,6.76623292093384,7.08024904523514,7.4975962132466,7.06815366648841,7.62332582025394,7.82524718057343,5.75018056301315,5.58837584839802,5.31850017955727,5.68391725165481,4.76653127646288,6.0223142068359,5.40134704903916,6.30005153113659,5.038508485848,5.37230725498239,4.81047854860352,4.6202116538321,4.4483443620229,5.275368157487,6.0687742351374
"SCIN",4.99312456942383,6.13546877588387,6.40507291660282,4.59573706149578,6.30560922062601,5.64349431245697,4.38784217133538,5.0866185641441,5.02251855451352,3.17294458252083,3.90369353633129,3.74993013211055,3.0523337394908,3.04445822369562,3.10724191053369,3.52472801697786,3.33749855836849,3.43467452900154,2.9166297605965,3.36318888557124,3.10430072549309,3.10234576433069,3.8126874615466,3.30313047079163
"BHLHE40",9.13890429272938,9.12346928006513,8.83090643761787,8.91051888346824,8.95515994968715,7.49749493102244,7.55349396623419,7.67244574461767,7.29761741800065,8.75756410548331,8.7636039014794,8.93528794868341,7.99447230299904,7.82356254404145,8.09585526884949,8.30932243422975,8.50481455463014,7.21322578126458,7.55268531936155,7.64642789130154,7.80246518464216,7.99537964703491,8.11998315787717,7.90123654340353
"YARS1",8.6551938119965,9.14180996480946,9.015662521453,7.45718769774931,8.11917215051222,8.49254368451034,8.66977058023048,8.78866658030984,8.83666818587166,6.87206796733672,7.2235693369721,7.82756417009387,7.00026194001772,6.52694001338899,7.65034414540753,7.41516251377322,7.33519693256235,7.22701570219435,6.81166384935964,7.22693846853246,7.34329804279304,6.15604493878927,7.8693668340509,7.57228880322911
"CAV1",11.9316946301282,11.6574134571601,11.6227422034039,12.0499310853899,11.5496752890606,11.3297335347721,11.0745420989357,11.0479574318129,10.9585699485498,10.1468659430334,10.1336788592155,9.59276724346029,10.0608197257593,9.72500955236596,10.1325174009569,10.0528356038137,10.1844338810342,9.99648312828455,9.50877259215341,9.10004073884586,9.6568893709292,9.81442923107616,9.31546292931175,9.46951964541094
"PLA2G4C",4.96910303322295,5.03291049336688,5.47913425894982,4.94780904628706,5.30713110578551,5.38404570568917,4.43728267030584,5.3136482486582,5.01623541627891,3.72668753294293,4.34402740009017,4.32696446520822,4.65170832143322,4.42389113413192,4.47580631168321,4.39690026578865,4.11100646481681,4.21816769410092,4.33570029937296,4.97394059254152,4.15734929625801,5.75245909942055,4.70118108296525,4.53800973626991
"PLPP3",7.14952226643191,7.58848839937125,7.50970978831253,7.48432867817375,7.51729946659994,8.05506620404515,8.22021582638373,8.66984637892252,8.87020907362561,9.66733150993069,9.73266596605395,9.75304116955962,9.42084411907543,9.38645384686229,9.41948129547048,9.031236654852,9.46054548011668,9.23017138445038,9.49444382387192,9.48545269344448,10.1549845779252,8.41025754856262,10.1494950524593,9.99089696337263
"IRS2",6.96178870878494,7.07557531470676,7.42519399824003,6.55507139170112,7.23979101350342,7.25479084402233,6.83732025140258,7.31983877140758,7.2582037013076,8.8220069303801,9.25457568484823,9.46910417970783,9.21937266116626,7.86215269339273,8.61203899852661,7.7991610329265,8.2787448443819,8.77052620354967,8.59522295511313,8.54816223551519,9.23085776839605,7.49237332750117,8.79297128293465,8.66908323046276
"CBLB",8.57841066253113,8.74827082056024,9.15113630151696,7.74740167494617,8.93675953121323,9.42356061321936,9.07082934968905,9.32970133629273,9.34380497384798,10.3549232623704,10.363142539751,10.3620636191516,10.1691058089568,10.0008048856753,10.8123683622086,10.0293576336443,10.0300563199506,10.519223213499,9.72410565350671,10.2088088685922,10.7708656544216,8.35030244821312,10.6186725230658,10.6806431062253
"SERPINH1",10.5926492864693,10.6596427590003,9.76016638543323,10.9772315680335,10.0665799891104,10.4694665720707,10.8530513113834,10.6234268260809,10.7662127784799,11.5263340057062,11.726888771363,11.1541535122981,11.562204075047,11.1488478582587,11.5272076358281,11.6818591852812,11.8935157233949,10.5539343718882,10.921345314685,10.4785209649179,10.9226229917743,11.5972356698041,11.1772063241157,11.2847585782234
"SERPINB7",7.13412039606643,7.80034507714345,8.31128687035434,5.72066418614528,7.31861368566473,5.83727889956872,4.48295428505252,5.23334565041609,5.09961864178103,4.04183511901682,3.70836117211309,4.02416148613082,4.11356133036321,3.6061496727299,4.20544637026141,4.44989335324953,4.12628581764496,4.04102647224005,3.72230362521114,3.42993658044888,3.27442392077282,3.9122288853264,3.86879636674746,3.55570382027922
"CTSF",6.89193645332569,6.5579063358457,6.73037979238685,7.16436230433056,7.21645866766473,7.59187938649473,7.78975808918593,7.75269236181528,7.73637491971586,6.97926976065932,6.97825488914897,7.21033021174544,7.62669933391388,7.42725416922763,7.49314061312179,7.30565684970056,7.44848734675936,7.26427290225043,7.85553276950741,7.43556447716831,7.76022566957621,6.53570399420829,8.0600315948171,7.8300236269482
"CTNNAL1",7.2532513173993,7.24478988731484,7.40447913257104,6.76862034735572,7.3508948322223,6.57272155395876,5.50243338977284,6.33207311593423,6.1022820087535,5.05695835738814,6.19457657212261,6.1638792446916,6.14132704233575,5.64034866095935,6.29788469569834,6.13794825873861,6.11151123418202,6.51648086787481,5.93876823261039,5.98689900128836,6.80322768868652,4.85606604575356,6.71007137705514,6.84463382990953
"CREG1",7.68523933164475,8.12124109710383,7.70119222782747,8.13789787385129,8.36255148319569,8.77532327120824,8.62334229209513,8.5225114100273,8.7710798784174,9.8773914810933,9.84432728716749,9.62084612264422,10.3960345855552,10.0179968610005,10.2890869396414,10.8028693768264,10.8538791000175,10.3362885621182,10.7824159780037,10.8343178122973,11.3192605569986,9.71621425123272,11.1381301895159,10.9939274455892
"IL18R1",2.63744502402932,2.49739684441432,2.80107783265932,3.12920816013264,2.51478030178927,2.85908604296767,2.26329257671903,2.27988500262699,2.15584228346575,3.51417187396052,3.66393770962598,3.92644902700336,2.98206324898002,2.54436809354142,2.94181270187586,3.90882178793113,3.75393130440128,4.27239256528988,3.68513309576413,4.99325801186057,4.68856618270162,4.00054032924127,4.61260235274185,3.74206293861803
"CCN4",7.19975084147594,6.64343195290353,6.35800821425323,7.0162333082901,7.51544657499943,7.61781983464138,8.37998241266922,8.10836297152094,8.00355373517208,8.15306666886208,8.27058077739294,7.91791350489125,9.563487197287,9.33998987513002,9.43687196911914,9.21260857191406,9.42945692636753,9.30704333411933,8.7321711839577,8.60403930458331,8.77716552138003,9.38991843693246,9.96406043809259,9.86832402618436
"KSR1",7.67614444629723,7.10016194024233,6.98938601614589,7.65655628950292,7.15244038975852,7.35586465375887,7.87542094897475,7.47609715576961,7.62934271393146,8.75901436737245,8.86278633127765,8.20846142765076,8.60244306815027,8.45887313420106,8.10499857728783,8.70148791674927,8.7116009846461,8.16593382483939,8.57594539437811,7.88592753977584,8.00853446738842,8.89654913482491,7.69398898182742,7.86294441567199
"ANKRD13A",9.69765547783894,9.7317751013486,9.99680371547997,8.43630055418262,9.66920665139575,9.1282988131136,8.59852751711794,8.93249384300716,9.10971973150634,7.51495990592938,7.87127835794271,7.92825087819987,8.0114147571358,7.62507048288205,8.28064544106614,8.09022326327161,8.4199701985866,8.08346373427307,6.55791898590147,8.20499280224192,8.28378605305434,5.55063133057422,8.45927125453899,8.37149658038088
"PER2",4.55715209184125,4.31894591747943,4.75494222430426,5.29653216816042,5.06579889533946,5.28135821273833,5.28551124422709,5.91280666906023,5.64383272717633,4.84543995588153,4.70630564283263,4.60269989653258,4.49652199356138,4.26753370907572,4.96288378063553,4.2770519930071,4.43418963850905,4.70617600129083,4.43950747922299,4.22848698763335,4.58269943761342,5.2451663644326,5.20260926235408,5.02068827327913
