"","D3.NONE.1","D3.NONE.2","D3.NONE.3","D7.NONE.1","D7.NONE.2","D7.NONE.3","D11.NONE.1","D11.NONE.2","D11.NONE.3","D3.1.1","D3.1.2","D3.1.3","D7.0.1.1","D7.0.1.2","D7.0.1.3","D7.1.1","D7.1.2","D7.1.3","D7.10.1","D7.10.2","D7.10.3","D11.1.1","D11.1.2","D11.1.3"
"TC0800007978.hg.1",4.41172744126148,4.34242099735631,4.79094293517418,3.96246696598415,5.00983161302547,5.10551071760054,4.08023804088301,4.72001403712695,4.66427924016005,4.1787469671904,4.40389345099922,5.07921018034168,4.2900849666854,3.94942713387628,5.28887282772022,4.69265269847465,4.57757142199467,4.59733007750672,3.67784594700445,4.84104922655641,5.37331598822386,3.0627468433511,5.68151660788366,5.47243364506876
"TC1100008008.hg.1",7.09613599378328,7.20693217577493,6.97577321664856,6.81296419117757,6.72273142264388,6.40631550212508,6.4786660273135,6.85589675508376,6.53923876788836,5.75463559748712,5.79627107198551,5.71354717252678,5.72472851050287,5.23610310276728,6.26369406016247,5.87161370870153,6.13640352619035,5.40737353293302,5.96241483581306,5.42660448275782,5.83035626523404,4.1972479978065,6.14525150530992,5.96100348217317
"TC0400011920.hg.1",9.00457768792897,9.55872585427095,9.67259236497847,7.30574097124187,8.86217125881451,9.81999669253258,9.21085162596349,9.55952480777628,9.71723216199228,9.7734097484585,9.98932996166918,10.6546219873147,9.77075683409316,9.14109132971423,10.3981260280921,9.71998868086095,9.8274978523914,10.2134813383841,8.98049237593371,9.80935796913851,10.4140360359663,8.07810503407749,10.9625325461553,11.0710489996555
"TC0900010386.hg.1",7.71737527515509,7.77464363032575,8.10729997380963,7.32801571362254,7.70045970546383,7.50226225953095,7.17065023675485,7.76729120585189,7.9445069197576,8.03548743911031,8.48405375036852,8.65324985838544,8.89658446469331,8.59585522103277,9.37183021087283,9.44705964097911,9.58477873186897,9.02030613131316,8.63464997118431,8.93759711416197,9.34803519275169,6.89044270392409,9.02051210881299,8.94361882120845
"TC0800012312.hg.1",5.79282772173151,6.04919301422458,6.48360615053824,4.67988471750703,6.27440675547333,6.10645394095534,5.5161429153165,6.07519401702417,5.98440971229225,5.42674638026733,5.08051801987761,6.35709590290955,5.16394918881927,4.21893260565402,5.74351073145122,4.74340892934171,4.73902178568363,5.20322411535258,4.92455224780841,5.2983359727121,5.28711427106655,3.51236824638974,5.71246541935878,5.33539339338959
"TC1100011886.hg.1",5.78270691805453,6.3885850665565,5.86942975401658,5.6902284777733,6.45619453664286,6.43215628411835,6.0052349472155,6.33219222087958,6.81810957150092,4.85692154099508,5.05711376699748,4.58441122968239,4.64065042787666,5.008203308522,5.18690335179606,4.1146923071215,4.88481902225277,5.24304397529781,4.84698375050128,5.20641161233415,5.31493317548982,5.89836712251405,4.8976684981483,4.92009658457808
"TC0200012261.hg.1",6.90206715964462,7.31990915833619,7.6161232281997,6.5107627448481,7.22293429287637,7.52682283507301,7.03485979896683,7.90519788878594,7.70808552969146,6.21642583376112,6.56443685166005,6.86103931652027,6.33057593332632,5.94573889856256,7.05081245088789,5.89725380803121,6.22886996250767,6.703421945407,5.41142001880902,6.37678060483104,6.82657982570733,4.75792913667043,6.93810300060487,6.90087457562276
"TC0200010911.hg.1",5.96353807445312,5.99247273483581,5.64864968057272,5.59699130475953,5.35749995750143,6.21222442940046,6.18504173432208,6.40001477184498,6.31308747545932,5.82154216298204,5.71827855005197,5.31164049877098,5.47834347442675,5.30599856851834,4.88574440775588,5.21837409042238,5.11075847791381,4.84552961324412,5.11240118804471,4.83419468193144,4.90259950862759,5.55621361797915,4.95404640470669,4.55112884903414
"TC1100012389.hg.1",4.50988259796855,4.91265487850213,4.60462053299123,4.03149115732175,4.59016578768012,4.56449898536322,4.33119180065778,5.12020719683369,4.60140588469701,6.26770738049547,6.46310645301946,6.23724565528448,6.42359787600973,6.40026428918842,6.85489030323836,6.5350867050305,6.82189217262258,6.08335122339063,6.22969982825944,6.69320931475183,6.54592390556761,5.67871275143811,7.51773729716995,6.74066024105779
"TC0500007875.hg.1",7.74181560807052,7.25066749433665,7.43627689555312,8.07737699025728,7.45201692822362,7.74845716440345,7.69415925372506,7.56271244209738,7.83759976328955,8.25960559070978,8.24052146291045,8.07257485403314,8.3583158669093,8.08094739114657,8.13067437683489,8.29218486170443,8.34535404999378,8.07980716673196,7.49747549103733,7.56997584110314,8.02576071674202,9.07314349827093,8.35235413966786,8.21754377977712
"TC2200008350.hg.1",9.24125219924267,9.73762278499516,9.76284635336518,8.80301025687669,9.83905954278493,9.7467730488021,9.02399213214844,9.64794356841879,9.74823618393122,8.86323712210324,8.87083923466451,9.0770878331734,8.18782681639404,7.80259723072821,9.04450791469559,7.88116503528231,8.49047083653325,8.96702116109036,8.11386407168816,8.80620402957343,9.02838732205703,6.41976555074457,8.88696653334072,8.8422980095017
"TC2200007337.hg.1",7.73954315768842,7.55075060018147,7.19587273577774,7.45315390230202,6.97547727147543,7.07850199830994,7.41300797218608,6.89146721138288,7.07346775966993,7.8123819189319,7.38127802546426,6.97363318330013,7.7913987524831,7.6463068259446,7.1603944616215,7.93503090307142,7.90779001322567,7.23615461727234,7.9669905011,6.97215643015432,7.47440038984477,8.5705065647517,7.1778989384759,7.31763782877367
"TC2000008445.hg.1",4.00596292984958,4.27681691348355,4.16153929481983,4.79787950573221,4.76672963943265,4.82861958003863,4.83046432485206,4.92493973812064,5.11989966954118,3.66558559454245,3.7937423708763,4.25727141278506,3.50549337168421,3.60475474857373,4.21548035825763,4.47015398000238,4.76321797635576,4.53973870033188,4.28430154977552,4.39135028940501,4.17141509817422,4.97000278922562,4.40582120903707,3.88868915566754
"TC2200008592.hg.1",6.46427261832481,6.79980554929187,6.9276661029053,6.41929254039406,7.22688315977285,6.95535112320054,6.49859595459927,7.34528699686056,7.24814850976358,4.56624635864662,4.86717726328304,5.41526559688737,5.13027908837779,5.27550172917354,5.91701184532395,4.29034396489447,3.83282363131583,4.14071078345428,4.35077844231586,4.373682112776,4.65887544523321,3.97858885541238,5.26866561810199,5.61050903251131
"TC2200006521.hg.1",7.73462410771611,7.66853712805434,8.09409216098846,7.36307043209012,8.21821224078789,8.05424402359103,7.66018537096229,8.00760621398371,7.79925575563696,7.24908790264889,6.85246953675153,7.15348904654053,6.51163570610672,6.37930259030563,7.06623325419292,6.3513685542817,6.35682764469009,6.59234864340667,6.16140350614085,6.33497928535929,6.44933022580321,6.24913398342657,7.76522766709007,7.25190192890707
"TC0900007494.hg.1",6.52119661160957,6.70075454917912,6.66870062792556,6.64705820349287,6.47143278695412,6.57381558392209,6.71095030929858,6.98885855064187,6.79081624199378,5.40273076673475,6.04692042234956,6.08769541902814,6.02113447424764,5.65549895541077,5.90893958603569,5.91629796868013,5.74635738728111,5.44444827190903,5.30627930219373,4.85151583662519,5.01897539509667,5.41371915070603,5.71932989199522,5.65426912116403
"TC0100014977.hg.1",5.06733769313259,4.76774979260338,4.97660229938599,5.15703249684294,5.17901479106238,5.55542809215782,5.49619925382009,5.42814609533255,5.5691154811752,7.28061104874012,6.99953859798283,7.53492347529421,6.40775928145778,6.34113613239579,6.34406136419305,6.30523761145369,6.42769180899873,6.42910939628615,6.60613189361877,6.48864130218203,6.7156750446157,6.50567034908589,6.39573726647191,6.43273868801215
"TC1300006770.hg.1",5.08128441395959,4.92139020543405,4.46328421919726,4.55290374460466,4.42674770150243,5.23868250273699,5.45508733496205,4.58733836606848,4.54668786642527,7.01013704697369,6.3881718191886,6.85015852106067,6.31656531669315,5.99531877824532,6.52703604250238,6.55479203280242,6.44623947765615,7.01874461358309,6.20034181355703,6.49717817972245,6.68462284073743,5.8469823787303,6.62367379727599,6.96821075527776
"TC0X00007537.hg.1",6.69709800743602,7.13478027220539,6.97221063282344,5.60891772266409,7.21570485224891,6.5024103280597,5.67866086185162,6.44312605726557,6.50712115729602,3.92451201479446,4.04867005918585,4.08489777117228,4.28831571409242,4.31686525472533,5.79863296955527,4.75780118271717,4.79661053637245,5.28281203859938,4.53412572321857,4.31272000784131,4.55352208396128,4.31260497996951,4.3230998538732,3.96429022784489
"TC1000008401.hg.1",6.66371656547871,6.94116897533919,7.08576165544277,6.45482477721465,6.98499659296964,7.18570523356689,6.46502125381753,7.19335049196771,6.90139282312154,5.91722653293509,6.03904124896028,5.99602822929813,5.95297712147222,5.29780423935005,6.5712933895235,5.58302173170423,5.66103762420229,6.44539210775952,5.80101522366293,6.29112457195185,6.39800995838335,4.89735383312258,6.56815582286257,6.5109900262164
"TC1100013013.hg.1",4.71744856078681,3.83677321023215,3.7884969001825,4.91011866554879,3.74251483476694,4.13609176926892,3.83784959630984,4.00377036656194,3.88502079805775,4.62755300373615,4.41354655869417,4.15109162646584,4.62161422631296,4.40777653019645,4.0448124097466,4.71202199393903,3.81817065059949,3.99975890808529,5.04501622060806,4.06289294375872,4.25400931157719,4.63355665605066,3.82116660756705,3.97067767742646
"TC0X00007936.hg.1",6.29686371120107,6.95316767488942,6.97313251444584,6.17915995797354,6.63860005010956,6.11265476609147,4.99485680441728,6.09202282524459,5.73100708427747,3.91040367169368,4.52362627549909,4.07341957184108,4.00683176838753,4.01483850854683,5.28367566602925,4.19894519718689,4.34236241641491,4.92879378752177,3.45161124426773,3.80668445430857,4.26665745246068,4.55653265577407,4.08286014591751,4.05923008318959
"TC0900008969.hg.1",7.78803497773671,7.59226839868093,7.83272440526704,7.72070085082062,7.72772172937469,7.69350339667677,8.25053497768746,8.01106523246924,8.01671367595872,8.6345220720972,8.78240267019899,8.93045634309964,8.61491781073648,8.45035896577349,8.49767665232794,8.48090895549563,8.72632726245969,8.13393148478238,8.68392284592437,8.22663873521117,8.95210191408424,7.54311176123792,8.9719067506002,8.54485888467556
"TC0100013305.hg.1",5.13371558968821,5.512437208634,5.86838343250981,5.79207973126308,5.77532180520218,5.83281562179152,5.53439398300815,5.4032040636425,5.61412078194871,5.7563505192509,5.58868012122423,6.15635519355402,5.67813784321755,5.9695345376088,6.53504385497909,5.86452285227965,6.60321897333864,6.40743829052015,5.89929690266881,6.63757967032807,6.32557334318583,5.62442263492828,7.06514469522672,6.84121602680385
"TC1700007852.hg.1",6.63683702850135,6.04674543302898,5.87415751198552,6.62993475835556,5.29939361946214,5.8795199340073,6.28222831963881,5.77552741195282,5.79667836100796,6.78069532778994,6.3052951409038,5.71663298087125,6.9084939237167,6.52863645105334,5.92616230671859,7.06464453744533,6.43261578369994,6.1054476961323,6.94496194593543,5.79470208687073,5.9026916179042,8.1767523781699,6.14594434619146,6.07844484287426
"TC1600007521.hg.1",9.60475117693659,9.87258819431315,10.3331275312429,8.89421737557664,9.8572974302802,9.64764137152507,9.23115105172432,9.96269510542446,9.68399984813939,8.66915829830533,9.02875990012998,9.56570047379005,8.53569780295832,8.10774627657504,9.38216201154724,8.40141178684882,8.46261900929535,9.25340552143999,8.5652889733564,8.79053966169842,9.2904069732676,7.50694585684845,9.02246844023779,9.26411349407236
"TC1700008328.hg.1",5.34451239170193,5.53143817507014,5.83654100293002,4.64593296000971,6.08413032575948,5.81111356979828,5.40911785866679,6.07602507812045,5.88117141894937,5.5608635455612,5.45226378810281,5.91661793356828,5.82542979724204,4.6526234988651,5.58528037938396,4.70032804143284,5.46565761479965,5.34175708408659,3.55642656497301,5.10363746830651,5.24267538548598,3.73721157481756,5.89002690104819,5.8253676757577
"TC0100013632.hg.1",6.12976791422876,5.83009678211854,6.0874225935361,6.28169238321961,5.99333173436884,5.87999502687166,6.1997558798667,6.51836180394236,6.44586031429708,6.83552128603814,6.5135282816992,6.6282702528897,7.12889518952723,7.08244818030785,6.79460910831624,7.34428852228495,7.31571571648876,6.86829085240621,6.62148217765661,6.50200558363571,6.63081793041271,7.48274603335563,7.01926763323616,6.87388261383584
"TC1400007466.hg.1",8.45493124817867,9.01654906519711,8.77114935807967,8.2133084929438,9.14163282931064,9.52159423342094,9.19556381762554,9.54433378456161,9.75038524603968,8.48875806560405,8.51316931896147,8.60894890098677,8.50919296420158,7.90781231895179,9.29868797534872,8.37365046671112,8.92843263754729,8.88624950537086,7.89145219665529,8.37996847991488,8.697447489799,5.9795926894574,9.07460943018861,8.98067142720234
"TC0500010553.hg.1",3.83772508340622,3.73281868811186,3.71973309915359,4.40279744183578,3.54078866900529,3.0802059742532,3.90773746901036,4.01087145952882,3.38660090831885,3.31737754606346,3.55717712430402,3.84582351843843,3.5126489667809,3.91965307368597,3.15515405226024,3.90121797558127,3.23900434188594,3.6545347885634,3.00976802148532,3.19025778516837,3.86072228049205,5.52054445128411,3.20595180858126,2.90618910069599
"TC0600012875.hg.1",7.37520355344509,7.85628136234587,7.55794422759279,7.70283190800572,7.91526407288189,8.29490767076823,8.11148148178274,8.33416987031199,8.49257177804909,7.94912610614571,8.1385277566191,8.56577380290099,7.48676128861235,7.28895482034025,7.71756879955546,6.94935298551435,7.51621133906233,7.24954049237239,7.03338059796893,7.40744342030125,7.93060713464359,7.31231414257314,8.11371907698178,7.92554354655292
"TC1700008005.hg.1",8.18655605258746,8.3382760943833,7.19218151086842,8.50183577924951,7.48192616262756,7.75343885575593,8.20310863947299,7.8601773303132,8.00331643917185,7.66809003310024,7.47900504745198,6.9228487608952,7.46706874863073,7.40198555311346,7.17817934491891,6.54538222681908,7.76645765386073,6.83552350217172,7.08142975912942,6.12643093773202,6.90502619212709,7.80173147676419,6.89372508087482,6.95156503173827
"TC0200007144.hg.1",9.53691133996792,9.88581869591643,10.1674596588537,9.35510910053613,9.96944567051044,10.1215726911955,9.3004808310973,9.8191421003159,9.87278313098958,8.97941941210575,9.17716647530922,9.24236487474283,8.721459311995,8.5184633468176,9.44340162861362,8.8215704445714,9.16050284142342,9.07682202905165,8.28741183124775,8.71423622755125,9.03923542938703,7.2992056271139,9.30632922239167,9.35751785042151
"TC0200007249.hg.1",6.53995178999321,7.44016320482955,7.43989575352259,6.2896595014882,7.5497007010616,7.41046247405092,6.74213457579179,7.04951441455181,7.34495730966361,6.83778802816707,6.92205458183942,7.17731364337481,6.5585011307687,5.93191957698877,7.16797043758803,6.66086436434293,6.91539262285177,7.80562712397834,6.63404533345869,7.26815605323324,7.41821329104099,6.09584828086173,7.65465598911104,7.50225151179027
"TC0100013445.hg.1",9.05898456952849,9.26934074389155,9.35313615442863,11.0978459674553,10.8832927662324,10.1096198350206,10.3761114073689,10.6927190904519,10.3800125584146,9.14435783988136,9.22880151818426,9.08464053001001,10.1695108196968,9.93262789530282,9.62061943244555,9.44378324078937,9.63290491282677,8.86020134738881,9.7396553565541,9.63540240636831,9.28668214874591,9.24391828242754,9.5990667936805,10.3513475076801
"TC0600012631.hg.1",6.81718236489972,7.41268177922177,7.62793107152999,5.49636841993575,7.30588278450627,7.07383114550768,6.24438559953406,7.18851593139968,6.84724361889859,4.63748192791657,5.22497448999003,5.82337120757104,4.79615227828209,4.48048979373453,6.70441989925093,5.04968771153135,5.53761716965875,6.22858707996196,4.38742072203059,5.71698928150614,5.78192628586649,3.34251960343916,6.2872304672515,5.70880014363316
"TC0200009895.hg.1",7.30832611999573,7.4886935415499,7.49866047348491,7.01067649508156,7.80338489101125,8.29894364510116,7.77131334274598,8.24400805809872,8.22640134641912,9.16380409303927,9.42306143475976,9.33560869688091,8.89358310143709,8.36226007379803,9.36036586835806,8.74020000007125,8.87845236823638,9.27052477750864,8.49309371459192,9.16646433870436,9.5851226568408,7.82410131446144,9.78244675637451,9.69146567507976
"TC1200008028.hg.1",9.52327913964935,9.67278552448321,9.92746320446447,9.38702496036547,9.71778031310038,9.89198087978722,9.36247735306668,9.80205545611114,9.70292389008072,9.10533652203858,9.0515184721044,9.10535547825969,8.40796393760321,8.18058105816476,8.97977792173586,8.4088554491754,8.84163282634008,8.93500736400187,7.8951182851712,8.47521557315605,8.66977366346145,7.53684457544238,8.70136037515432,8.7606463123411
"TC1400008945.hg.1",6.6180653460528,6.95725561793327,7.38600209159967,5.9635641948235,7.23141487873339,7.33214856065555,6.79602027473991,7.41654697353992,7.24271394541694,7.06537335215291,6.96519451761361,7.74949710435915,6.1741886044648,6.56447820748898,7.21249309471112,6.28969570284723,6.93586690292681,7.76545142487077,6.69882985398449,7.26061821221903,7.98918651045167,5.59140280923004,7.55063350427197,7.04243783806211
"TC1600007431.hg.1",5.27229263796871,4.58518956212039,4.56770379171493,5.15911366686017,4.8101294704982,4.70668960834555,5.41236042605325,4.524360454293,4.64491675115259,4.8278587918039,5.02674440804323,5.37357484961387,5.69292466119039,5.23942694592873,5.32452323314723,5.77272121255186,5.53787146309131,5.03221680354439,5.46894494870967,5.14620946222428,5.00946109898378,4.73479170648143,4.94031422033773,5.92560802798718
"TC1200007236.hg.1",4.33227116482469,4.46585826553981,4.82925243920134,3.66316508908392,4.44319885794593,4.3788855901979,4.07185615337726,4.29688153038653,4.63828740282221,3.54253211801405,4.37865895437402,4.17043231881334,3.65817745898555,3.68045416103667,4.06799900347313,3.8552807184642,3.61327492275593,3.86771942484667,3.58125940477656,4.46199762240734,4.44092473186808,3.65591637328461,4.59036341956236,4.28407124383032
"TC0200009966.hg.1",5.74005440838121,5.81535452435664,5.7349792119639,6.21704769577872,6.15607124072317,5.73011030586679,5.81726597419363,6.0450131783185,6.23257257999137,6.12518719252768,6.57370809914364,6.00874782032495,4.88801186754169,5.73206114515867,5.44881584200498,5.08361955438694,5.63490018190925,4.78027110788942,5.11063508950645,4.80685463141611,5.09173872204519,5.19161118364145,5.77483880521817,5.82347491399765
"TC1100008435.hg.1",7.7226447992012,7.4879243521861,7.66277285263053,7.52636407909984,7.74738091830248,7.6092692513508,7.73287853335867,7.77760696572599,7.67718116117179,7.05093103575511,7.08623499644309,6.90040202278097,6.38084069423264,6.76412566073768,6.94527132693284,6.60290097602427,6.78634289443003,6.91954980819204,6.96987424195547,6.55683648808484,7.00000390210296,6.63406139489554,6.93724263141756,7.16828967376634
"TC0600009234.hg.1",5.78876024019992,6.67219692778603,6.79339080205389,5.98783551807135,6.17324832167027,6.2726758111026,5.6551844405045,5.96088472593688,6.18748554491667,6.27817289522351,6.71831687844654,7.08599433754987,6.83190050139802,6.75403073235012,7.20773005078291,6.68037677481417,7.10449950723116,7.12313442730691,6.50216640847763,7.13960996678146,7.67729806862734,6.39970279801625,7.26027858966198,7.43890315399646
"TC0400010168.hg.1",8.43101366370803,8.46813739385675,8.42201343944786,8.45653473852352,8.74783561098051,8.55936709800699,8.28477548008514,8.24387353504321,8.46792337139451,7.69777547721299,7.90372377165438,7.99915247512848,7.41964539489561,7.51798788406703,8.24480775799603,7.84549411493581,8.01075427453946,8.06470097209634,7.39379138428832,7.76220481209452,8.02856092211926,7.98784172016865,8.04705039500962,7.74058572734268
"TC0600013004.hg.1",5.66991119072619,6.27098499691554,6.65925307225524,4.9516659896523,6.23025557438113,6.71572111432247,5.75254625042337,6.75952076931241,6.59627627793401,5.47003689031018,5.26235322930634,6.44492515295934,5.59286377698586,5.46020265628864,6.30115616828027,5.04850024254714,5.66356091480646,5.71908698101761,4.7029150617795,5.71220527724442,6.44550200559128,4.84073322248237,6.54045871155252,6.02714078280452
"TC2200007486.hg.1",10.6047586336062,11.0276162770796,11.0384206629262,10.067994503825,11.1235536265326,10.9271588222033,10.1896957140009,10.8075601333811,10.8107694372398,10.0343352631482,9.95533552054202,10.5898898821917,9.89263342368072,9.47531712966057,10.6021403053774,10.0473786370665,9.82548473757222,10.2117892368668,9.29949727104861,10.0730829770807,10.5343056307174,8.57274197802948,10.6360991781888,10.5102974004591
"TC0200013605.hg.1",4.09265234146517,4.28194861850112,3.83273835475402,4.46801258020514,4.00158446017804,4.21589427107762,3.76646745262899,3.45935805486691,3.81579214632298,4.45472311581986,4.53000010646715,4.3541762536823,4.29483801237027,4.04298832315548,4.06255248089042,4.55409199063512,3.76600025088467,4.52022074782195,4.56524961069472,3.78782911734199,4.35593904135797,5.32683548530308,4.11170435379609,4.00278446975884
"TC0300013904.hg.1",6.18400945461179,6.72158458774418,6.9240172089534,5.86420469547016,6.76591054437671,7.15546725941106,6.56295995863923,7.43737166776019,7.42331952696109,6.12835667365215,5.77628634772526,6.69687868616921,5.18851218119531,4.60931252889743,6.3972116750877,5.53967270941523,5.93906675989335,6.18096062889014,4.36174614839576,5.92466957881205,5.96832650922682,4.72412624001911,6.43125451499808,6.22642949107004
"TC0400008879.hg.1",8.2620000330979,8.18034789250605,8.63349621480641,8.1584996705638,8.48131710401071,8.61037781291568,8.68574009552382,8.89966784889791,8.96246974029705,7.33606653217428,7.30783663726448,7.30598760198497,7.21410299912456,6.96025629698246,7.53269530175075,7.06091523094763,7.5657270459814,7.56235328873927,6.60437694969279,7.22795539279604,7.60066585717086,6.31890330402137,7.24927672464847,7.11207410341631
"TC0200015757.hg.1",4.0002522646143,3.47691658967195,3.39573194203256,3.62249454466211,3.04213166919489,3.05595820048424,3.9910478868592,3.15362099299945,2.90645059124315,3.46590552425662,3.18929067099884,2.95875466077817,3.273838203841,4.17379444671309,2.83291355444273,3.9404954831248,3.26523346880025,3.0327453098327,3.29744465610859,3.7327302821409,2.9979609610942,3.72518481292328,2.97870435822452,2.8752155888938
"TC0100013153.hg.1",6.66920219023229,7.09768758092962,6.84242849569744,6.57161229446769,7.24962942952173,6.56327895724812,6.60022337248895,7.03718960063702,6.7302556177539,5.79801469186994,6.07750059730399,5.76464015208854,5.50037766824038,5.32197282080168,5.89538786416571,5.5511167260994,5.71523132991204,5.36343738167759,6.11352810221766,5.98243066204181,6.47380310998164,5.34165628724079,6.52420712956512,6.22525685953743
"TC0100014768.hg.1",4.72597194893692,4.35294170760403,4.31483147286558,4.75238034127256,4.92491401674257,5.02366698058577,4.61741936941022,5.41511188087415,5.0890325127236,5.46677511141231,5.71314140009619,5.95665507819558,4.87110583558062,4.29143507449163,5.52903805181836,4.77748520320757,5.14821687611924,4.93523412706579,4.84568528580586,5.50047649709987,5.91796246500403,4.93053578695091,6.79631405803748,6.36242073688498
"TC0400008841.hg.1",8.00603543381778,8.62898969686651,8.93531391871063,7.81482636849532,8.92562839580654,8.93314459551805,8.25832932835937,8.8554804015231,8.63471521769282,8.77780826824386,8.82820365990837,9.17353464954575,8.34919218026395,8.0794424429545,9.17218309422631,8.12029590205927,8.4702956286178,9.17947295236625,8.11831671792858,8.86006737664342,9.04858837809228,6.85893882966026,9.31976322213708,9.3772437252763
"TC0100014790.hg.1",5.16391366170763,5.24743586944946,5.40070640971845,5.38954320779407,5.46420212125212,5.63922885882722,4.53563437391738,5.53354316657513,5.28197215595153,6.33517875113069,6.30104045914779,6.34052891242773,5.95174033290972,5.86075371798653,6.45292550948494,6.02832278673061,6.54255462329408,7.48704410310886,6.95262246372485,7.41907028905162,7.60298325222575,5.45213033796491,6.89301605987115,6.7603612315083
"TC0300014094.hg.1",4.59184716649627,5.18867880341659,5.1734776970768,4.03866615378162,5.59275672909476,5.01865618452536,4.24559594915663,5.28108823559527,4.63809223475407,4.28092181423564,4.71525335226159,4.89064931818309,4.24487076792728,4.27432993218544,4.74750086991528,4.28730809268684,4.38393403667118,4.96954133791307,3.40460593656199,4.55617723270545,4.88763888904982,3.12237957483047,4.84958736932519,5.49034165979894
"TC1900008416.hg.1",6.79832882700995,6.5878293768944,6.54599144501893,7.48967596227939,6.36437998927373,6.76752529645456,7.29214162812058,6.95547376641505,7.03473347537671,7.24341569894674,7.19800484644359,6.565594600109,7.44708598386521,7.40822511710169,6.55596772917489,7.36598248086692,7.46508371214483,6.57140200333907,8.23223091749202,7.06389881203613,7.21493864988038,7.16274917811435,6.89540310461799,7.27798999158217
"TC1600007803.hg.1",7.0654587762021,7.31561736585332,7.53241591070395,7.09454795306545,7.37402434529562,7.46597217611865,6.51533373153149,7.43103106519213,7.13387475304281,7.15873524782999,7.54683419681122,7.45168956579223,6.67866393463836,6.57657588480567,7.34739036175982,6.60485667116299,7.10565862456313,7.63218519952975,6.37200656222847,7.15604166268469,7.38536149816705,5.40104695044534,7.68258798535716,7.44379978086862
"TC0100011463.hg.1",4.02599114767968,4.14458343198923,4.32697350145418,3.34708052501375,3.87707104323647,4.4395368049123,3.43461780158958,4.81887535936887,4.45643170974629,3.6525304181799,3.95347997378453,4.49288741993141,4.01515727451698,3.32562087700291,4.51488021415932,4.05256123639726,4.22286863494492,4.60509233722328,4.3975470832454,4.6418410391615,5.16894825880322,4.68739046543405,4.58389456417293,4.64097207222758
"TC1100007518.hg.1",4.75261980315239,4.44897292768136,4.73983454254846,5.0227031882982,4.23582219298503,4.65506124129118,4.44213368909496,4.24723195519366,4.56033972487887,4.61727946510924,5.08510823657145,4.94716228723862,5.74036213139217,5.11812842694732,4.75467774970172,5.1417435072688,5.07941669679282,5.22213867385148,4.93799894037079,4.39324290287305,4.59919549987811,5.53408530966427,4.30046315875026,4.41455886486118
"TC1500008772.hg.1",5.83045135029422,6.19034254111463,6.28007137011979,6.55373359367465,6.86995307727009,6.62152087037156,6.00790983869914,6.67980859160569,6.94037191229583,6.54856676129377,6.88089526794357,6.62513044351031,5.85928447542079,5.97856337388787,6.78856834274936,6.28915494700311,6.62172270138272,6.71182351339551,5.84116681190155,6.33241376963542,7.01038600546897,5.67182844701251,6.96353650930617,6.91889054901054
"TC0400011815.hg.1",6.05781323448389,5.91647151300617,6.09728087701563,5.45781257510146,6.50999980539558,6.15366686243944,5.95132562136321,6.51607679966589,6.16286110264289,5.99558494623332,6.04311452954373,5.98057405794168,4.71161813573728,5.51096266299809,5.92537809850524,5.14632627730168,6.202588058269,6.36014988972202,4.66875638263228,5.96454290502951,6.0217406486325,3.80502805533935,6.27616390244887,6.36925826017502
"TC1500009438.hg.1",4.46257665463922,4.33462828868266,3.75274129718175,3.91112818407969,3.69309267884007,3.80334955059514,3.01918130778679,3.64088142049084,3.55711205771334,3.97572217004138,3.57020264265861,3.91786709810196,3.79242037510668,3.09190150294174,3.37327277489002,2.94794375565628,3.43864697356359,3.2937874736634,4.41265081816051,2.68218723423642,3.65926683012121,3.83846169085882,2.89707701224231,3.04002797025995
"TC0900007518.hg.1",7.32300814653656,7.71627777808767,7.59781482844021,6.72634313687358,7.91098793523753,6.3198560925136,6.08666114661617,6.18124613351445,6.53993431772979,5.4175288639402,5.52731459794991,5.54974736763183,5.40228006939938,5.0982629200751,5.74025646069911,5.55841633402764,5.29462384093421,4.87499678127063,5.3274202344798,4.87369298042662,5.5908303901006,4.52547772004502,5.14841257080669,4.29790925124053
"TC0100014585.hg.1",9.36253993425351,9.65430771788134,9.81395121080336,8.21285318380719,9.27854435046041,9.79820048794355,8.95578630517841,9.54201502420407,9.41598342139993,10.4283163104008,10.4903542290874,10.6702124591484,10.4659243316198,9.84533910091851,11.1998728740665,10.3120516006977,10.5810445968821,10.7469842373488,9.39414397281143,9.8930482830734,10.4853150317565,8.70072758450341,10.7227554641946,10.8712530047389
"TC0600013464.hg.1",6.27922988641882,6.19143482058888,6.56701053146346,5.45111850978175,6.49131227290164,6.52288853355102,6.53143524698589,6.53280200168633,6.86765614377209,6.20253500443298,5.91169678899517,6.81595834230762,5.90747236542124,5.75640426455356,6.6230579685473,5.86196680656486,6.31908951657431,6.50761232488136,5.99256871495928,6.5070287410525,6.8310717052647,5.94262589821554,6.99235587363185,6.71062098446454
"TC0300013532.hg.1",4.15990920800013,4.75158237232202,5.10034616282005,4.15767251895909,5.01396082512576,4.94755195657061,4.2902765516453,4.93482271433562,4.97512940189122,3.57492981957005,4.15058456158332,4.41306548075126,3.47718363047088,4.04759948864948,4.0544283526003,3.72533490008485,4.08576300801571,3.54146412278046,3.53740749046159,4.5787100785885,4.11893009985206,3.56688875981893,4.51541913239328,4.47505111418952
